@HDFCBank_Cares unable todo online neft today 12nov even when its officially declared working day for neft rtgs. @KotakBankLtd working fine,miscellaneous,
@TheOfficialSBI atm in my area are closed! N yes because of the back to back exams we r facing huge problem! Hope it wil work tomorrow :(,displeasure,
@HDFCBank_Cares Well noted.,miscellaneous,
@ICICIBank_Care please looks into this... it branches r harrasing people.. https://t.co/G5w26EcU9n,miscellaneous,
@TheOfficialSBI this is not taken as official complaint?,miscellaneous,
"@mehralovey @AxisBankSupport Hi, were sorry about the bad experience you had at our branch. Thanks for (1/2)",miscellaneous,
"@ICICIBank_Care To make more convenience to customer pls have ur ATMs work, it has been 4 days ATMs still down &amp; not completely functional",miscellaneous,
Now following our sponsor @bankofbaroda for the upcoming #JinjaFest10thDec event. Please follow back.,miscellaneous,
"@bankofbaroda no proper plan.As per RBI,there is no shortage of cash then for what reason your one branch in kolkata not replacing money .",displeasure,
@HDFC_Bank @HDFCBank_Cares When the customers are in chaos you shut the NEFT too. How can you do that??? @BadServiceNews #Insane #unfriendly,displeasure,
"@bankofbaroda @srikanthgadgay bob is using bots to answer customers problems, this sucks #worseBanking @RBI @arunjaitley @FinMinIndia",displeasure,
"I have visited more then 20 #ATMs , no one is in Working Condition.. Use #ATMsNotWorking and tell govt . @mdpnb @IDBI_Bank @TheOfficialSBI",displeasure,
"@TheOfficialSBI 
Can people write names mobile number in register &amp; bank call them in batches, will reduce que.",miscellaneous,
@TheOfficialSBI your not-so-good website is offline ,displeasure,
"RT @commoner_lawyer: @AxisBankSupport your Defence Colony, Delhi branch is helping ""priority customers"", ""high end customers"" to get their",displeasure,
@ICICIBank_Care My personal number has been sent to you via DM.,miscellaneous,
"@TheOfficialSBI 
Can you please look on the issue posted by @abndrkmtr  about appointing staff who knows Kannada in sindanoor , Karnataka",miscellaneous,
@KotakBankLtd @udaykotak if u just wanted to fix the disruptions. U ppl hv made ATM working. But ur ATM doesn't works at all.,displeasure,
@AxisBankSupport Facing cnnectivity issues in Axis Mobile Android app.Other apps working fine.Axis app is very slow. Using Jio 4g. Pl check.,displeasure,
"@KotakBankLtd Your bank not exchanging the notes? Branch - new sanganer road jaipur. They don't have currency since yesterday ,not possible",displeasure,
There should be some mechanism through which normal person can complain regarding misuse of #currencyswitch system. @RBI @TheOfficialSBI,displeasure,
@TheOfficialSBI well! But Ehen u stop taking service charges on use of debit card and online banking? @arunjaitley @PMOIndia,miscellaneous,
@ICICIBank @ICICIBank_Care please start atm deposit cash im atm,miscellaneous,
"@nthiru28 @AxisBankSupport Hi, we are looking into your concern vide service request reference 26079684. Please allow us (1/2)",miscellaneous,
.@therealakbarr @TheOfficialSBI 'Please' = request. Not an order ;) REFUSE! #DestroyTheAadhaar!,miscellaneous,
@AboutIndia @samyagdrsti @TheOfficialSBI Here is some more pics from Pune at 11 AM today. https://t.co/lqDAeG5Z9w,miscellaneous,
@TheOfficialSBI first of all you teach your bank staff how to behave with customers...,displeasure,
@KotakBankLtd  230 got deducted from my account for using not kotak atm for the month of Aug only!Its nt a fking small amt to be ignored,displeasure,
@TheOfficialSBI sir near every bank there were two lines one to deposit and one for exchange but near our home there was only one que ,miscellaneous,
Update: #StateBankofIndia branch in Muscat not yet exchanging discontinued Indian currency notes @Indemb_Muscat https://t.co/gHIDGD9X9h,miscellaneous,
"@TheOfficialSBI Merging of account of unknown person is very tensing for me.
Kindly help to get rid of this serious issue.",displeasure,
@AxisBank @AxisBankSupport Daunting task performed by exceptional team at#Phullawan they were polite in face of a h https://t.co/UmVfv6uNEi,compliment,
@aniltewatia @AxisBankSupport I agree. No cash in the one opposite to my place.,displeasure,
@HDFCBank_Cares @nigam_shishir hdfc bank is worst when it comes to provide service. I hv 2 preferred accounts and witnessed pathetic service,displeasure,
"Plz note @HDFCBank_Cares  ur branch at Sect 35, Faridabad closed for public dealing. Not entertaining exchanges, deposit and withdrawal.",displeasure,
"RT @MengiKuldip: This is position in Delhi.
Not raise mini-statement too @TheOfficialSBI @CNBCTV18Live @CNBCTV18News https://t.co/jdTBNTPWMb",displeasure,
@TheOfficialSBI Does that means traders can accept 500 &amp; 1000 notes till 29th out of genuine or legitimate trade??,miscellaneous,
"@KotakBankLtd I am at Vikas Marg branch(U152A)
Got answer cash has not been loaded since morning and bank is closed earlier than 6PM.",displeasure,
RT @Lalit__Yadav: @TheOfficialSBI will appreciate if your TAT will take less time,displeasure,
@TheOfficialSBI always customers are facing link fail problem . you should have a backup plan,displeasure,
@narendramodi @PMOIndia @bankofbaroda  what will people do if atm is closed https://t.co/GwV3AfVMuj,displeasure,
@ICICIBank_Care those Standing in Long queues since morning are been told to go home! Which is ridiculous!!,displeasure,
"@HDFCBank_Cares Amount has been reverted in my account, thanks for your support.",compliment,
"RT @followme_ParagP: @KotakBankLtd Debashish &amp; Branch Head Ramwadi,Pune branch. Hats off to you!!! Cherish to bank with Kotak... #konakonak",compliment,
@AxisBankSupport get the detail from local Ludhiana ops manager Deepak Joshi mall road Ludhiana or Nandini,miscellaneous,
@KotakBankLtd you can close your banking service very pathetic service ever seen,displeasure,
@AxisBankSupport hi haven't received any reference number after submitting the form,miscellaneous,
"@HDFCBank_Cares Net banking application does not start properly, show error UNABLE TO CONNECT SERVER",displeasure,
RT @TheOfficialSBI: @sutirtharoy Some of our ATMs may experience temporary shortage of cash due to heavy rush and demand. (1/3),miscellaneous,
"@KotakBankLtd Sarat Bose Rd, Kol branch- customers in queue being offered water, other help by staff. Great service.",compliment,
So @Bankofindia_BOI has waived ATM charges for any bank ATM and cash handling charges till 30/12 while no such move from @TheOfficialSBI,miscellaneous,
RT @TheOfficialSBI: Let the restriction on currency notes not restrict you. Use #StateBankAnywhere for all banking needs. Download now: htt,miscellaneous,
"@ICICIBank_Care HI thanks for the reply! UNless you put something into ATMs, its difficult to control the rush at branches!I hv A/C in ICICI",miscellaneous,
@TheOfficialSBI  resufe for exchange. Disappointed,displeasure,
"@HDFCBank_Cares I am a nri customer can cannot attend call on us number , call me 9910467970",miscellaneous,
@HDFCBank_Cares please help,miscellaneous,
@HDFCBank_Cares I applied for Dinner Club Premium Card but I got Rewardz card. Appln Ref. 16102421517800S2. Kindly check and replace it.,miscellaneous,
"@bankofbaroda   Hi, Can these now old currency notes be exchanged at your branch in Sydney,AUS.",miscellaneous,
@PMOIndia @TheOfficialSBI.                 in branch Triveni Nagar Jaipur no one change our currency please help us https://t.co/mRri77EBKi,displeasure,
@ICICIBank_Care &amp; @ICICIBank Your staff at 560040 r striving hard but 6 hrs to exchange/ withdraw is unacceptable!,displeasure,
@ICICIBank @ICICIBank_Care Credit card pin Not Received. Even Cant Genret Through Net-banking..There no Card Showing..Please help.8306620020,displeasure,
"@bankofbaroda @RBI bank opened at 10am and bank employees denied to work after 6pm, this won't help. Heavy inconvenience @arunjaitley",displeasure,
@ICICIBank @ICICIBank_Care Your ATM looks good but it would look better dispensing money. Ahinsa Khand 2 Indrapuram Ghaziabad ATM nvr worked,displeasure,
@AxisBankSupport Your Mahamayatala br. accepting old notes smoothly but payment side was very very slow.Not enough 100 rupee notes.,miscellaneous,
@HDFCBank_Cares Thank you Natasha,compliment,
"@ICICIBank  @ICICIBank_Care @HDFC_Bank  @HDFCBank_Cares  All those ""khyal aapka"" touting relationship managers have vanished when needed now",displeasure,
@TheOfficialSBI Situation branch 04366 bad.Ppl fr normal banking also not allowed by Gaurd.Only one counter fr exchange n deposit. (1 of 2),displeasure,
@TheOfficialSBI ATM Out of cash in guwahati Assam.,displeasure,
"#Bankers are true #heroes of #change. @narendramodi ji, proud of you. @TheOfficialSBI : appreciate your hard work in managing this change.",compliment,
"@ICICIBank_Care @CKforCleanIndia very very pathetic service at icici Charminar, hyderabad branch.
DM is hell rude person.",displeasure,
@TheOfficialSBI when ATM we'll work ??,displeasure,
"@nambiarmahesh @AxisBankSupport Hi, we're sorry for the inconvenience caused and we want (1/2)",displeasure,
@PMOIndia @narendramodi @HMOIndia @rajnathsingh arrange cash at post offices sbi denying @arunjaitley @FinMinIndia https://t.co/nraAq0IEPb,displeasure,
"RT @theVtheM: @TheOfficialSBI: Then why Varthur, Bangalore branch s selling the deposit form for 2 #DeMonetisation #blackMoneycleanup",displeasure,
"@naweliprachi @AxisBankSupport Hi, we're sorry you had this experience and we want to make this right. Please share your concerns with(1/2)",displeasure,
@HDFCBank_Cares @HDFC_Bank Good job guys at the IC branch. Commendable preparations for the maddening rush.,compliment,
@HDFCBank_Cares Let me DM you about it.,miscellaneous,
@ICICIBank_Care Wish to bring to your notice the exemplary work being done by your staff in Bangalore-Jayanagar and Kanakapura road branches,compliment,
@KotakBankLtd What kinda sham are you guys running. Scamming consumers and not even bothering to provide basic level of service,displeasure,
Working great guys @ICICIBank_Care @ICICIBank branch - D.block janak Puri,compliment,
@KotakBankLtd it is useless to call your customer service as they will atmost raise a service request and promise a call back.,displeasure,
@KotakBankLtd Please ensure the problem is solved. The service offered by your bank is highly deplorable.,displeasure,
"#ATMs aren't working, poor response from RBI and Banks, unable 2 manage d chaos, BANKS stop SPAM msgs when u don't have CASH @TheOfficialSBI",displeasure,
@TheOfficialSBI Womens &amp; Senior Citizens are getting more trouble to stood inline. Bank officials not taking care in Buldana.,displeasure,
@TRAI @rsprasad @bihar_police @TheOfficialSBI @RBI @DelhiPolice #ATM #Service #Center what they call themselves Please nab this racket !!,displeasure,
Not a single ATM functional in / near Vashi &amp; Thane Rly stations @ICICIBank @HDFC_Bank @TheOfficialSBI @mdpnb @RBI,displeasure,
"@Maharashtra1tv  @MahaPolice @CMOMaharashtra 
If #SBI don't hv sufficient currency thn wht abt other Banks?? 
@TheOfficialSBI should note it",displeasure,
"@ICICIBank_Care @ICICIBank  

What is this temerity!! 
Absolute nonsense!!! https://t.co/f3S9J7sym0",displeasure,
Was in line for 2K notes in #icicibank . The process van be improved by putting more counters 4 distribution1/2 @ICICIBank @ICICIBank_Care,miscellaneous,
"Dear @TheOfficialSBI, why don't you let me add money to @Paytm, by any means?",displeasure,
"@TheOfficialSBI @kznair Miserable Slow Queues of Elderly Senior
Citizen account holders at Kechery branch Trichur Kerala Tel no 04885243464",displeasure,
"@HDFCBank_Cares @RBI hdfc branches shuts down at 3 30pm no cash exchanges , no withdrawls, no deposits",displeasure,
@AxisBankSupport why my account balance showing in minus?,displeasure,
@HDFCBank_Cares thank you...but they are saying that it will be closed automatically.if I will not use it.,miscellaneous,
"@saritanarang01 @AxisBankSupport Hi, were sorry about the experience you had at our branch. Thanks for(1/2)",displeasure,
@TheOfficialSBI do a press conference annunciation this so only very poor or old people can not suffer please have mercy and help them.,displeasure,
@TheOfficialSBI @narendramodi @RBI @FinMinIndia NO have time to stand in Q to deposit money because we need to go office also.,displeasure,
@KotakBankLtd your ATM's are still not functional what are people suppose to do in need of cash? @udaykotak https://t.co/vsFU7Gaq7M,displeasure,
"@AxisBankSupport what if I had an emergency? And my only money is accessible via debit card, which is now not working? RIDICULOUS.",displeasure,
@GappistanRadio @TheOfficialSBI just  used ATM at Indore no rush got money in five minutes https://t.co/JAbwRf806Z,compliment,
@TheOfficialSBI nandganj Branch branch code 12003 was closed at 5 PM. Take action. @PMOIndia https://t.co/O9gPx8oLc0,displeasure,
@ICICIBank_Care  kitchlu nagar ludhiana branch.. I do understand that there is panic due to situation but two things should not be there (1),displeasure,
@HDFCBank_Cares ru ever going to deliver the replacement card?,displeasure,
"Most of ATM are found closed due to lack of money. Financial crises faced by innocent citizens. Do needful.
@RBI
@TheOfficialSBI
@PMOIndia",displeasure,
@TheOfficialSBI I WAS TOLD THAT IT IS NECESSARY TO TAKE HEALTH INSURANCE POLICY OF RS 1300 TO OPEN A ACCOUNT IN YOUR BRANCH CODE -6031 ORAI,displeasure,
"@SAnju_ShoorA @ICICIBank_Care Yes ,they are Corporate Thief's #ICICI #icicibank 
#banking @ICICIBank Frds please re-tweet",displeasure,
@RBI all bank should increase number of transactions per atm card for at least  this month @TheOfficialSBI  @ICICIBank,miscellaneous,
@narendramodi Govt should make sure that #banks like @TheOfficialSBI must not charge extra 2% for #DebitCard transactions at small shops.,miscellaneous,
"RT @AxisBank: @Mayankshl47 @AxisBankSupport Hi, we are sorry for the bad experience and your feedback in this regard has been noted.",miscellaneous,
"@ICICIBank_Care Thanks, i m sharing a different contact no.
Can you please ask them to contact me on that number ?",miscellaneous,
RT @TheOfficialSBI: @ayush_dzire Any inconvenience caused is regretted and we request you to kindly bear with us. (3/3),miscellaneous,
@AxisBankSupport ive sent a mail customer.service also,displeasure,
@TheOfficialSBI Okay. But how come the server fail at same bank ATM while server inside bank was functioning properly?,displeasure,
@AxisBank ATM on Prag Narain Road Lucknow was hardly opened.Most of the time shut down.Look into the issue and help. @AxisBankSupport,displeasure,
"You can go to @bankofbaroda for exchange now near karol bagh, they just started.",compliment,
"@godfatherrohin @AxisBankSupport Hi, due to heavy traffic on withdrawals you may find some of our ATMs out of cash.(1/2)",displeasure,
@ICICIBank @ICICIBank_Care @RBI  tea party enjoyed by icici bank staff no time to attend clients says go home 5.40 https://t.co/9JD2oKwEWP,displeasure,
"@HDFCBank_Cares You what, don't bother. I'll find a new bank. That would be easier.",displeasure,
@TheOfficialSBI Thank you. Where you want me to share the details of loan and eamil conversations???,miscellaneous,
@TheOfficialSBI ADB Branch in Jamkhandi Karnataka refused to provide 3 months statement saying A/C is of different Branch,displeasure,
@TheOfficialSBI your internet banking sucks. Its not working,displeasure,
"@ICICIBank_Care they were offering a guy money who had got multiple cheques and he was not even in the queue. On questioning,staff got angry",displeasure,
@AxisBankSupport even i have given my contact details of mine but this is really disappointing. Would like to close my a/c 2/2,displeasure,
@arunjaitley @TheOfficialSBI need help at KNSB branch ( Hardoi UP) utter chaos..no currency..1 deposite counter ..staff missing ..pls help,displeasure,
Is there an issue with online transaction in Indian banks? Anybody? @ICICIBank_Care @ICICIBank,miscellaneous,
@bankofbaroda  I was hoping that my trnx issue will get solve but unfortunately it haven't yet,displeasure,
@ICICIBank_Care @theofficialSBI All ATMs of DABRA CITY 475110 is crashed population of this city is 2 lac Do  needful @RBI @aajtak @ZeeNews,displeasure,
@TheOfficialSBI why don't you increase number of people working @hingane khurd branch Pune. officials are also filling forms for elderly.,compliment,
@mediacrooks My @TheOfficialSBI branch is issuing tokens but ppl are still in the que fearing they might miss their chances.,miscellaneous,
@TheOfficialSBI if reported on ATM no cash what is the refresh time,displeasure,
@TheOfficialSBI  sir i had not receive my amount and customer care center says that there is no transaction shown in the system where i go,displeasure,
Dear @HDFCBank_Cares u have been spamming with 1000 msgs and mails abt withdrawal etc No info on ur ATMs being shut https://t.co/20G9SmJInE,displeasure,
Save Your Date for the 14 #RaymondCrosswordBookAward 2016 @mrsfunnybones @devduttmyth @avirooksen @ashwinsanghi https://t.co/r9ekcSwtJB,miscellaneous,
@anilkapur_ No point putting up this Qs.. they aren't bothered @TheOfficialSBI @arunjaitley @agranpapilot3 @TajinderBagga @SushmaSwaraj,displeasure,
"RT @Soumitradas1991: @TheOfficialSBI.still now all sbi atms are closed in my locality.facing lots of problems fr money, please help.i m frm",displeasure,
@TheOfficialSBI SBI south campus new delhi most arogant govt employee. Against RBI rulling today i was deny to depo https://t.co/DjIr3yMKcZ,displeasure,
@karishmakotak @KotakBankLtd Didn't u own it?....#Kotak,miscellaneous,
"@HDFCBank_Cares waiting for your response to my DM. 
THANK YOU.",miscellaneous,
@RBI @TheOfficialSBI @canarabanktweet I mean from other branch,miscellaneous,
"@ICICIBank_Care they saying bank is open today only for hero company employe only.... should we have to visit bank daily?
@narendramodi 
2/3",displeasure,
"#___ @TheOfficialSBI @narendramodi 
All your employees work with only one finger.  One word for you is the 'worst' ",displeasure,
@ICICIBank_Care @ICICIBank Heard from various Friends &amp; Family that ICICI Bank is doing excellent job of handling customers today. Hats Off!,compliment,
#JustNow: @TheOfficialSBI to raise funds for financing of infra and affordable housing.,miscellaneous,
@321ynnus @RBI @TheOfficialSBI @Bankofindia_BOI @HDFC_Bank you should be allowed to,miscellaneous,
@TheOfficialSBI pathetic bank and pathetic management. no system nothing. never with SBI and it;s cards again. bank don kno elite or signatu,displeasure,
@TheOfficialSBI @RBenjaminips1 very sorry to note that the biggest bank did not their ATMs its a huge lake in service to the public,displeasure,
@mediacrooks @narendramodi @arunjaitley In High Court premises at Chandigarh.3 ATMs .None working since morning @TheOfficialSBI @HDFC_Bank,displeasure,
"Hey @TheOfficialSBI please look into Nagothane branch- 8237.
Something went wrong its 10:20 &amp; not a single person is entertained by branch.",displeasure,
"@rushdiexplains Lol! Ur parents FAKE lov z d reason for ur existence
@narendramodi @PMOIndia @BJP4Bengal @RBI @TheOfficialSBI @pbhushan1",miscellaneous,
@TheOfficialSBI Madurai City branch..they handled it well even on first day. No hassle. :))#Kudos https://t.co/Dxutinr5Cq,compliment,
RT @KAMALsSUTRA: @RitaG74 @TheOfficialSBI @ICICIBank_Care @mdpnb @VijayaBankIndia @HDFC_Bank even I saw this gesture in almost all SHIMLA B,miscellaneous,
@KotakBankLtd @udaykotak  looking for relevant answer as you people have taken lot of time fr providing solution but unfortunately you don't,displeasure,
@TheOfficialSBI plz check DM,miscellaneous,
"@TheOfficialSBI why I won't get explanation from bank even after paying 18,445/- against ROI change last year? Just coz u r glorified SBI?",displeasure,
@TheOfficialSBI proud to be with SBI,compliment,
"@HDFCBank_Cares @HDFC_Bank Can any HDFC people , help ?",miscellaneous,
@PMOIndia @CMofKarnataka @RBI @TheOfficialSBI so Kannadigas shd learn Hindi/Eng to get assistance frm SBI? https://t.co/tnQyT94U9b,displeasure,
@Umashankar35 @TheOfficialSBI @somnath1978 @sunil_malpotra Should triple if not quadruple.,miscellaneous,
Came to withdraw money frm Kotak Mahindra Bank sec14 Gurgram.Very helpful and dedicated staff. Thanks soo much. https://t.co/qKp5UoQ2co,compliment,
"@TheOfficialSBI Sbi Bada idgah bazar (Branch
Code -18747) is close at 4 PM despite long queue, when remind them to close at 6 PM  as per RBI",displeasure,
RT @HDFCBank_Cares: Please deposit only your own money in your account. Do not let anyone else use your account to deposit money and 1/n,miscellaneous,
Save Your Date for the 14th #RaymondCrosswordBookAward 2016.The Biggest #LiteraryAward of India is here! https://t.co/VgvG6k2Ynj,miscellaneous,
@HDFCBank_Cares please help kindly tell me if i make another payment through NEFT will you guys revert my money back and save me from this,miscellaneous,
@TheOfficialSBI they said it was a technical issue and now deny taking complaint.  Customer Care executive name sahanur,displeasure,
"@TheOfficialSBI ATM at this locations not working

https://t.co/yBO4BZBte2",displeasure,
"@bankofbaroda @narendramodi when the country is queuing up to get cash, you choose to shut early with ""out of order https://t.co/EcpnW5NjUi",displeasure,
@KotakBankLtd sir it's not open since 4-5 days,displeasure,
"Why SBI North Block, central secretriat branch is open till 4pm? Can you pls extend the time? 
@TheOfficialSBI",miscellaneous,
"@KotakBankLtd 8828164540 contact No
Kotak bank is very fraud bank. deducting balance without any reason please don't open account in Kotak",displeasure,
Just visited Noida Sec 50 market. @HDFC_Bank ATM closed. @ICICIBank_Care bank ATM big but peaceful line. No chaos ! https://t.co/81IILuei3t,compliment,
"@aajtak this notice was at @TheOfficialSBI #SiddharthExtension NewDelhiBranch 
Do @RBI has issued any notification4 https://t.co/MURYMwy73k",miscellaneous,
RT @TheOfficialSBI: @venuvakeel  Any inconvenience caused is regretted and we request you to kindly bear with us. (3/3),miscellaneous,
@HDFCBank_Cares why should we  pay PROGRAMMANAGEMENT FEE per quarter 115/-  ?,displeasure,
@I_yam_nendu True @TheOfficialSBI @HDFC_Bank,miscellaneous,
"@bankofbaroda till 12 o clock nw see Ur ATMs status.of kanpur,patel Nagar ,Ramadevi n Harjinder nagar none of dem is workng @PMOIndia",displeasure,
"@KotakBankLtd Kotak Bank Branch on Vasna Road, Vadodara, Gujarat. No need for contact number. Just fix your branches during crisis.",displeasure,
@KotakBankLtd were 2 days (9-10) not enough for banks to replenish ATM's? I have money lying in my account but I still can't use it.,displeasure,
@ICICIBank_Care @ICICIBank why are u not giving a privilege to account holders and privilege being given to exchange customers,displeasure,
RT @ashokkmrsingh: @TheOfficialSBI says they computed right pension of Subedar Grewal as records given by Defense .. @manoharparrikar wht i,miscellaneous,
"@Praveenksh @AxisBankSupport Hi, sorry for the trouble. Please DM us the complete branch details for us to look into it.",miscellaneous,
"@TheOfficialSBI now it's 20 days, I am facing problem to get my money back..but all in vain..",displeasure,
@bankofbaroda no atm open even after government order i  khambhat-388620 #gujarat,displeasure,
"RT @godavar: Getting SMSs from banks now - @AxisBank branches and ATMs closed today, @KotakBankLtd branches closed today, ATMs today and t'",displeasure,
@HDFCBank_Cares one should be aware about the importance of Atm in Hospital like Max super spaciality hospital vaishali Gaziabad,miscellaneous,
"@TheOfficialSBI How will a CSP operator pay customers their amount, because branch is putting the restrictions of only 10k withdrawal..",displeasure,
"@TheOfficialSBI nothing gonna normal 
each and every customer feel hell pain .. all ATM remain closed #Guwahati",displeasure,
@ICICIBank_Care Check DM. Thanks,miscellaneous,
@HDFCBank_Cares that was 4 days ago?,miscellaneous,
"@HDFCBank_Cares Pl.ensure ATMs r funded.1eg.P1DCMU34 ACC Rd Mulund W no cash last 4 days, else close down ATM.U will save on rent at least",miscellaneous,
Even I noticed smaller lines in @HDFCBank_Cares .. https://t.co/nB8fCGUnBK seems they are doing like charm,compliment,
"Qn is: Why would @HDFCBank_Cares send a msg that it's been reversed, when it's not?",miscellaneous,
@TheOfficialSBI New York refusing to accept Indian notes fr exchange frm Indians. Kindly intervene @arunjaitley @narendramodi @FinMinIndia,miscellaneous,
@HDFCBank_Cares which Atm is giving cash. Fed up of all banking system . Very old fashioned.,displeasure,
@ICICIBank @KotakBankLtd @TheOfficialSBI @AxisBank atm not working in Andheri east or ghatkopar. Now what @PMOIndia?,displeasure,
"@KotakBankLtd Thanks Amit, branch head&amp;other staff members of The peach tree, Sushant Lok C Block,Gurgaon.Print/Electronic media to note 1/2",compliment,
@KotakBankLtd your mobile app keeps crashing on my Moto G4 phone. Trouble as I can't transact,displeasure,
@bainjal @TheOfficialSBI blind hatred leading u down a rabbit hole!,compliment,
"kudo's to axis bank the real customer service bank
@AxisBank @AxisBankSupport",compliment,
Instead of tagging modi tag banks whose ATM r not working @ICICIBank @HDFC_Bank @AxisBank @TheOfficialSBI who promised of smooth functioning,miscellaneous,
@kavyashree_p819 @KotakBankLtd @RBI . They just asked do you have a kotak account. And then NO. The aim is not to p https://t.co/kjrRFBDqia,displeasure,
.@KotakBankLtd Why r u charging me Rs. 85 for every non-kotak atm withdrawal? Already complained but no reply. Terrible #customerservice,displeasure,
@vinodkapri @TheOfficialSBI It's a situation where as citizens we will experience some inconvenience. Use Credit/debit card or cheque.,miscellaneous,
Hi @ICICIBank_Care do you accept payment for cash deposit for @MobiKwik?,miscellaneous,
"RT @AxisBankSupport: @abidbakshi Hi, we had raised a chargeback request on October 31, 2016 via dispute ID: 1610-061598. The turnaround tim",miscellaneous,
"@RubikaLiyaquat @TheOfficialSBI branch closed at4pm,many still r in Queues4rnLongTime
@ZeeNews @paritoshchoubey https://t.co/lhcZfHtObk",displeasure,
@HDFCBank_Cares :The bank is refusing to accept cash and wants source of income. How to proceed.,displeasure,
@Baalkeeg @PMOIndia @FinMinIndia @arunjaitley @sanjaynirupam @CMOMaharashtra @ArvindKejriwal @AxisBankSupport axis bank saying v shl nt acpt,displeasure,
@HDFCBank_Cares No choice for noida (UP) in your branch list,displeasure,
New Answer : Try @TheOfficialSBI ATM if nearby. Mostly only gov. Are capable of dispensing cash. But queue may b... https://t.co/2gVp8g2Ywy,miscellaneous,
"@HDFCBank_Cares still no action 4m ur end. Kindly take necessary step &amp; dont violate @RBI guidlines.
Cc @arunjaitley https://t.co/jkvlp6i8Pm",miscellaneous,
@AxisBankSupport recently i open an salary A/C ..i need internet banking password.. what is procedure to do that..plz help,miscellaneous,
@HDFCBank_Cares sent required details with trail mail.,miscellaneous,
@TheOfficialSBI Bagula Branch (Code - 1302) closed before 4 pm today...2 hours before other banks..reason 4 d same https://t.co/5lQq0EEx4o,displeasure,
@AxisBankSupport Internet banking transactions have been failing since 3 months. Before that I did not have an issue.,miscellaneous,
@ICICIBank_Care was in Que since 10: 00 am morning bt was nt able to exchange money#poor and slow customer service@dilshad garden branch,displeasure,
@TheOfficialSBI till what time your branches will be open today,miscellaneous,
@TheOfficialSBI thanks sir,miscellaneous,
@ICICIBank_Care @ICICIBank  there is no cash in this world today and your debit card started giving tantrums? What-d-hell ?,displeasure,
@HDFC_Bank @HDFCBank_Cares i did not get confirmation email and sms when payment is debited from card,miscellaneous,
@KotakBankLtd poor service of Kotak bank in Allahabad my number is 9935099908,miscellaneous,
@KotakBankLtd @HMOIndia @sudhirchaudhary kotak Bank giviing good service when ysbank hdfc n icici closed its atm https://t.co/mvLYQSaVb8,miscellaneous,
RT @aschauhan26: @PMOIndia @RBI @FinMinIndia @bankofbaroda @OfficeOfRG @RashtrapatiBhvn @yadavakhilesh  hw much more patience..n hw much mo,displeasure,
"RT @periyakulam: @TheOfficialSBI
I must record the sincere and customer friendly 
services of the staff of West Mambalam branch ,
chennai f",compliment,
ATM still closed 2 days past no cash nothing. only old currency is exchanged at bank. dont knw wht todo? @narendramodi @RBI @TheOfficialSBI,displeasure,
@ICICIBank @ICICIBank_Care super initiative to us through this currency exchange https://t.co/PprZHGGUtb,compliment,
@AxisBankSupport since we have limitation of only 4K exchange now ??? What's the procedure ????,miscellaneous,
whole staff going for lunch ..is it valid in banks ? @TheOfficialSBI @PNBMetlife1 @centralbank_in @RBI @narendramodi @arunjaitley,displeasure,
"@AmitVaani @AxisBankSupport Hi, please share your application reference number at https://t.co/lRo11NcCAX for us to get this checked.",miscellaneous,
@ICICIBank_Care Thank you for all the support! I had a hassle transaction today.Big hugs to all your employees for the hard work ,compliment,
@narendramodi @PMOIndia @adhia03 @ICICIBank_Care @HDFCBank_Cares ATM's in Hiranandani Estate not open.  People  frustrated@rajanvichare,displeasure,
It's bound to happen. Good and logical statement from @TheOfficialSBI Chairperson https://t.co/45qIieDUub,miscellaneous,
"@TheOfficialSBI CDM and ATM are not working from last 4 months. Branch SBI 0011602 Pratap Nagar, Jodhpur(Raj)",miscellaneous,
RT @TheOfficialSBI: @Rjkartik We are making all efforts to provide uninterrupted service at all our ATMs. (2/3),compliment,
@TheOfficialSBI well thing has been solved now thnx for support ,compliment,
"total transactions in @TheOfficialSBI 2.28 crore transations till 12:15pm @arunjaitley 
#currencynotes",miscellaneous,
RT @Norafatehi: @KotakBankLtd soo upset with this bank ive been a loyal customer and when shit hits the fan they behave like headless chick,displeasure,
"@TheOfficialSBI Then why do you have a branch in Karnataka, Please close all your branches and Get lost",displeasure,
"@arunjaitley @adhia03 @ICICIBank_Care if calibration of ATMs needed for new high val notes, pl get them started with Rs.100 notes  tonight",miscellaneous,
@TheOfficialSBI need customer care email id.. on phone ur cc is not accepting complaint.. and email provided by them is nt wrkng,miscellaneous,
"@TheOfficialSBI Congratulations Mam .!
But ur staffs &amp; official s of your banks forgett a term that is ""Customer service nd Satisfaction """,displeasure,
"@bankofbaroda  Mr.K.P. Singh,Chairman, BRKGB is running a equal bank of corruption and extorting money from customer. @narendramodi  Action?",miscellaneous,
@ANI_news @TheOfficialSBI Proud of being a member of SBI family!,compliment,
@ICICIBank_Care Will they accept deposit more than 50000/-?,miscellaneous,
@TheOfficialSBI really,miscellaneous,
@TheOfficialSBI already done the complaint over helpline. And need written apology from manager.,displeasure,
@StinkiestBrain @TheOfficialSBI It's down since last 5+ hours. #FAIL #Mumbai #Pune #SBI State Bank Of India,displeasure,
"@KotakBankLtd #kotaksucks double transaction issue, bank asking to contact dealer, wht if dealer is gas sttn 500 km far on highway",displeasure,
